Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NC,2025,"12        ",Female,18,Right-Handed,5'0,24,20,1,Bus,35,0.494,74,Dancing,497,642,642,497,497,642,24,"Same length",6,7,"Ring finger",May,Summer,No,,Seafood,"Powdered drink","Mathematics and statistics",7,12,4,"Yes - dial-up connection","Cell phone",0,0,2,1hour,40min,3/2,0,0,0,0,8hour,0hour,4hour,30min,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Rich,"Business person",Other
USA,NJ,2025,"12        ",Female,18,Right-Handed,160,17.5,160,1,Car,4,0.32,33,None,950,950,900,800,1000,1000,17.5,"Same length",70,65,"Index finger",October,Fall,No,No,Pizza/Pasta,Water,History,5,8,6,"Yes - broadband connection","Text messaging",100,200,15,8,20,5,1,1,30,20,20,5,15,3,"A lot","Graduate degree",Other,Telepathy,Rich,Relative,Health
USA,CA,2025,"12        ",Male,17,Right-Handed,177,25.5,173,4,,2,0.424,79,Basketball,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IL,2025,"12        ",Male,17,Right-Handed,5’10,27,82,1,Car,"7 min",0.68,35,Baseball/Softball,1,1,1,1,1,1,27,"Same length",9.5,8,"Index finger",July,Fall,Yes,No,Meat,"Sports drink","Physical education",7,10,3,"Yes - other","Text messaging",150,100,,,,,,,,,,,,,"A lot","Some college",Other,Invisibility,Rich,"Sports person",Health
USA,NC,2025,"12        ",Female,16,Right-Handed,160,16,160,1,Bus,40,0.697,56,Tennis,200,200,200,100,150,500,21.5,,65,70,"Ring finger",September,Summer,No,No,Pizza/Pasta,Water,Other,7,12,3,"Yes - other","Text messaging",20,20,10,19,2,6,1,0,10,15,4,2,0,0,None,Other,Other,Fly,Happy,"Business person","Education/Youth development"
USA,GA,2025,"12        ",Male,17,Left-Handed,187,29.4,184,1,Car,6,.29,43,Athletics,400,750,200,900,1000,950,29.4,"Same length",11.43,7.62,"Index finger",April,Spring,Yes,No,Poultry,Water,History,7,9,4,"Yes - broadband connection","Text messaging",10,20,2,0.5,8,3,7,4,.5,.5,2,1,0,0,"A lot",,"Rap/Hip hop","Freeze time",Rich,Politician,Other
USA,NC,2025,"10        ",Female,17,Right-Handed,"5'9""",26,183,1,Car,15,0.657,60,Other,930,930,540,663,37,422,26,"Same length",16.5,17.3,"Ring finger",December,Fall,Yes,No,Breads/Sandwiches,Tea,Science,4,9,5,"Yes - broadband connection","Text messaging",30,30,5,3,3,5,2,2,8,8,8,5,10,0,"A lot","Graduate degree",Other,Fly,Healthy,Friend,Environment
USA,ID,2025,"12        ",Male,24,Right-Handed,180,26,181,2,Car,"7 I ",0.317,30,Gymnastics,500,749,759,893,952,941,26,"Left foot",70.2,72.3,"Ring finger",January,Spring,No,No,Seafood,Water,Art,8.5,6,2,"Yes - other","In person",4,5,4,2,11,18,6,4,0,3.5,56,6,10,3.5,Some,"Graduate degree",Pop,"Super strength",Happy,"Religious figure",Religious
USA,GA,2025,"12        ",Male,17,Right-Handed,167,25,170,1,Car,12,0.433,41,Baseball/Softball,44,32,43,57,88,95,26,"Left foot",101,102,"Ring finger",April,Summer,No,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - other","In person",9,24,5,0,7,3,30,0,5,3,10,2,6,1,Some,"Graduate degree",Country,"Freeze time",Happy,Teacher,"Arts, culture, sports"
USA,NC,2025,"11        ",Female,16,Right-Handed,154,22,127,2,Car,4,0.578,40,Soccer,727,599,663,615,433,695,19,"Same length",,,,August,Fall,No,No,Meat,Water,History,7,9,6,"Yes - other","Text messaging",7,13,10,2,15,4,2,1,4,2,1,1,4,6,Some,"Some college",Other,Telepathy,Rich,Friend,"International aid"
USA,CA,2025,"12        ",Female,18,Right-Handed,63,,,2,Car,5,0.358,53,Running/Jogging,500,400,500,200,0,200,3,"Right foot",,,,April,Fall,Yes,No,Pizza/Pasta,Water,English,7,9-10,4,,"In person",23,20,4,4,6,2,3,0,3,1,4,0,0,1,"A lot",Other,Other,Telepathy,Rich,"Sports person","Arts, culture, sports"
USA,CA,2025,"12        ",Female,17,Left-Handed,"1 57",,,2,Car,3,0.389,43,Soccer,0,300,500,1000,500,1000,,"Same length",,,"Same length",September,Fall,No,No,"No favorite","Soft drink (caffeinated)",Music,8,9,3,"Yes - other","Text messaging",100,200,5,1,1,5,1,3,2,1,4,2,1,1,Some,"Undergraduate degree","Rhythm and blues (R&B)",Invisibility,Rich,"Musician or singer","International aid"
USA,CO,2025,"12        ",Female,18,Left-Handed,159,23,158,1,Car,7,0.372,50,Gymnastics,791,807,674,631,385,674,22,"Right foot",7,7,"Same length",August,Summer,No,No,Meat,Water,Art,7,9,4,"Yes - other","Internet chat or instant messaging",15,20,12,1,2,1,6,3,8,1,1,2,6,1,"A lot","Undergraduate degree",Pop,Telepathy,Healthy,Relative,Health
USA,CO,2025,"12        ",Female,17,Right-Handed,171,24,170,2,Car,15,0.405,43,Walking/Hiking,780,1000,545,604,396,524,24,"Same length",8,9,"Ring finger",January,Fall,No,No,Breads/Sandwiches,Water,English,7,9,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,10,15,7,3.5,7,10,0,10,4,0,8,7,3,"Very little","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,"Religious figure","Wildlife, animals"
USA,WA,2025,"12        ",Male,16,Right-Handed,172,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2025,"12        ",Male,16,Right-Handed,160,24,165.2,2,Walk,4,0.73,48,Running/Jogging,1000,900,1000,950,500,1000,24,"Same length",63,70,"Ring finger",May,Summer,No,No,"Rice/Noodle dishes",Water,English,9,12,4,"Yes - broadband connection","In person",100,50,5,0,3,0,0,24,24,24,24,0,0,0,"Very little","Graduate degree",Pop,"Freeze time",Rich,Other,Health
USA,NC,2025,"12        ",Female,16,Right-Handed,5.1,21,161,1,Car,10,0.319,42,Other,802,0,0,107,203,888,21,"Same length",7.5,7,"Index finger",August,Summer,No,No,Fruit,Juice,English,7,5,"4 ","Yes - broadband connection","In person",5,3,5,0,4,0,2,0,6,0,8,6,0,2,Some,"Undergraduate degree","Rap/Hip hop",Fly,Healthy,Actor,"Wildlife, animals"
USA,NC,2025,"12        ",Male,17,Right-Handed,165.1,27.3,,2,Bus,10,.366,57,Other,400,400,550,600,500,800,27.3,,76.2,82.5,"Ring finger",February,Winter,No,No,Meat,"Energy drink","Physical education",7,7,6,"Yes - broadband connection","Internet chat or instant messaging",5,3,1-2,n/a,1,3,2,1,1,0,1,0,40,10,"Very little","Undergraduate degree",Other,Fly,,Other,"Education/Youth development"
USA,GA,2025,"12        ",Male,18,Right-Handed,185,24,178,1,Car,30,.4,39,Basketball,764,700,500,800,800,800,25,"Left foot",702,710,"Ring finger",July,Winter,No,No,Meat,"Soft drink (caffeinated)",Music,4,10,3,"Yes - broadband connection","In person",20,60,0,1,10,1,22,6,10,3,8,2,18,1,"A lot","Undergraduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,TN,2025,"12        ",Female,18,Right-Handed,160,25,165,2,Car,10,0.431,33,Dancing,800,900,500,830,0,100,25,"Same length",7,7,"Same length",August,Fall,No,No,Pizza/Pasta,Water,Geography,7,10,5,"Yes - other","Text messaging",5,15,,,,,,,,,,,,,,,,,,,
USA,IN,2025,"11        ",Male,18,Right-Handed,175,25,173,1,Car,12,0.378,35,Skateboarding/Rollerblading,750,850,600,700,0,500,27,"Left foot",80,85,"Ring finger",November,Fall,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",Science,5,12,3,"Yes - broadband connection","Text messaging",20,50,17,2,0,4,0,60,60,25,50,30,0,0,"A lot",Other,"Heavy metal","Freeze time",Happy,Relative,Other
USA,IN,2025,"11        ",Male,16,Right-Handed,,27,,1,Car,8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MI,2025,"12        ",Male,17,Right-Handed,,,,2,Car,5,0.338,33,Basketball,786,791,904,626,102,235,,"Same length",,,"Index finger",August,Summer,No,No,Meat,Water,"Computers and technology",6,10,3,"Yes - broadband connection","Cell phone",20,30,2,1,3,1,1,5,2,1,5,1,6,1,"Very little","Graduate degree","Rap/Hip hop","Super strength",Rich,"Sports person","Education/Youth development"
USA,WA,2025,"10        ",Male,16,Right-Handed,171,26,175,1,Bus,12,0.31,40,"Football (American)",345,400,300,273,245,387,26,"Same length",65,60,"Ring finger",April,Summer,No,No,Meat,Water,"Physical education",7-8,4-5,7,"Yes - other","Text messaging",230,300,5,60,24,12,90,20,10,78,12,0,35,10,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Education/Youth development"
USA,GA,2025,"12        ",Male,17,Right-Handed,173.9,28.5,175.3,1,Car,8,0.39,56,Baseball/Softball,500,500,699,721,1,1000,28,"Right foot",75,80,"Ring finger",May,Summer,No,No,Meat,"Soft drink (caffeinated)","Physical education",9,6,4,"Yes - other","Internet chat or instant messaging",50,,20,3,1,39,30,10,45,10,70,9,2,5,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Relative,"Arts, culture, sports"
USA,OR,2025,"12        ",Male,18,Right-Handed,174,24,169,2,Car,10,0.309,40,Tennis,738,620,684,733,845,1000,24,"Left foot",74,71,"Index finger",March,Summer,No,No,"Rice/Noodle dishes",Water,Science,6,7,5,"Yes - broadband connection","Text messaging",120,150,3,0,23,2,13,42,21,56,84,0,0,2,"Very little","Graduate degree",Techno/Electronic,"Freeze time",Healthy,Relative,Environment
USA,VA,2025,"9         ",Female,15,Right-Handed,150,9,140,1,Car,10,0.4,30,Soccer,1,2,3,4,6,5,9,"Same length",3,5,"Ring finger",October,Summer,No,No,Poultry,"Soft drink (caffeinated)",History,6,8,5,"Yes - broadband connection","In person",25,25,5,3,0,24,15,1,0,5,7,0,0,0,"A lot","Some college","Rap/Hip hop",Telepathy,Rich,Relative,"Wildlife, animals"
USA,NC,2025,"11        ",Female,18,Right-Handed,5'7,,,1,Car,15,0.409,44,Basketball,1000,1000,1000,1000,1000,1000,,,,,,September,Winter,Yes,No,"Rice/Noodle dishes",Water,English,6,9,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",15,20,30,100,0,2,0,0,60,100,50,100,40,5,Some,Other,"Rap/Hip hop",Telepathy,Happy,Teacher,"International aid"
USA,NC,2025,"11        ",Male,16,Left-Handed,5'8,25,145,2,Car,8,1,"1 min",Basketball,700,600,670,670,0,1000,26,"Same length",95,90,"Index finger",May,Summer,No,No,Pizza/Pasta,Water,"Physical education",6,7,3,"Yes - other","In person",68,67,10,70,0,3,10,2,7,3,6,5,8,1,"Very little","Graduate degree","Rap/Hip hop",Fly,Rich,Relative,Health
USA,OR,2025,"12        ",Male,18,Right-Handed,177,24,185,2,Car,10,0.305,55,Soccer,904,818,786,856,668,979,25,"Left foot",70,68,"Index finger",November,Summer,No,No,"No favorite",Water,Other,6,5,4,"Yes - broadband connection","Text messaging",100,90,35,16,7,7,21,21,42,42,84,3,6,3,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Musician or singer","Education/Youth development"
USA,NC,2025,"12        ",Female,18,Right-Handed,165,15.24,100,2,Car,12,.501,36,Athletics,1000,1000,583,1000,481,1000,15.24,"Same length",76.2,63.5,"Index finger",October,Fall,Yes,No,Pizza/Pasta,Juice,English,6,10,4,"Yes - broadband connection","Cell phone",4,6,10,20,4,4,10,4,500,20,5,9,7,0,"A lot","Undergraduate degree","Rhythm and blues (R&B)","Freeze time",Famous,Relative,Health
USA,CA,2025,"12        ",Female,17,Right-Handed,157.5,22.5,151.5,2,Car,4,0.389,39,Gymnastics,251,187,166,588,995,813,22.5,"Same length",60,65,"Ring finger",April,Fall,No,No,Meat,Juice,English,5,10,3,"Yes - other","Text messaging",200,350,0,0,4,1,0,3,3,24,24,0,0,2,"A lot","Undergraduate degree",Pop,"Freeze time",Rich,Friend,"Wildlife, animals"
USA,NC,2025,"12        ",Male,18,Right-Handed,182.2,,,1,Car,15,0.407,33,"Football (American)",500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MI,2025,"12        ",Male,17,Right-Handed,182.8,"19 cm",43,1,Bus,20,.326,45,"Football (American)",471,882,877,722,278,1000,19.3,"Left foot",7.049,7.049,"Same length",September,Fall,Yes,No,Meat,Water,English,8,6,5,"Yes - other","Text messaging",100,250,24,0,0,5,10,12,3,6,24,0,0,7,"Very little","Some college",Other,"Freeze time",Healthy,"Sports person",Environment
USA,MA,2025,"12        ",Male,17,Ambidextrous,180,11,183,2,Car,15,0.349,39,Soccer,1000,890,1000,1000,699,767,11,,5,4.99,"Ring finger",February,Summer,No,No,Fruit,Tea,"Computers and technology",7.5,10,8,"Yes - other","Cell phone",alot,alot,3,10,5,8,6,3,2,5,6,4,15,20,"Very little","Graduate degree",Reggae,Fly,Healthy,Politician,Health
USA,VA,2025,"11        ",Male,17,Ambidextrous,5'3,,,2,Car,10,0.3,45,Other,0,0,0,0,0,0,,"Same length",,,"Index finger",October,Fall,Yes,No,Poultry,Water,English,8,10,3,,,,,,,,,,,,,,,,,,,,,,,
USA,SC,2025,"11        ",Female,18,Right-Handed,150,22,149,1,Car,10,10,60,Walking/Hiking,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MI,2025,"11        ",Male,18,Right-Handed,180.3,10,186,1,Car,27,.264,29,Bowling,198,674,845,513,139,717,10,"Same length",990,980,"Ring finger",September,Summer,Yes,No,Poultry,Water,"Mathematics and statistics",6,9,3,"Yes - broadband connection","Text messaging",500,300,5,7,1,0,0,5,2,3,3,7,13.5,0,None,Other,"Heavy metal",Fly,Rich,Teacher,"Arts, culture, sports"
USA,NY,2025,"11        ",Male,17,Right-Handed,168,eight,2^9,1,Car,5,0.182,47,"Martial Arts",998,3,1000,1000,600,800,idk,"Same length",7.6,10000,"Ring finger",March,Spring,No,No,Meat,Water,History,9,8,6,"Yes - broadband connection","Text messaging",20,98779,0,0,0,0,0,99999,99999,0,99999,0,0,0,"Very little","Graduate degree",Pop,Invisibility,Rich,Friend,Other
USA,WA,2025,"11        ",Female,18,Right-Handed,157,16,167,1,Bus,30,0.3,24,Other,,,,,,,15,"Same length",75,70,"Index finger",February,Winter,No,No,Seafood,"Soft drink (caffeinated)",Art,5,8,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",600,566,0,2,0,0,0,1,10,9,11,5,0,2,Some,"High school","Heavy metal","Super strength",Healthy,Other,"Wildlife, animals"
USA,NC,2025,"12        ",Female,18,Right-Handed,157,20,121,1,Car,11,0.291,41,None,877,813,529,588,219,465,20,"Same length",80,70,"Index finger",November,Spring,No,No,Poultry,"Soft drink (caffeinated)",History,7,8,3,"Yes - broadband connection","Text messaging",105,105,5,2,6,1,0,20+,14-16,"10 ",40+,4,0,7,"A lot","Graduate degree",Pop,Fly,Happy,Teacher,Environment
USA,AK,2025,"12        ",Male,17,Ambidextrous,"5,5",10,65,3,Other,45,1.456,56,None,0,0,0,0,1,50,10,"Same length",2,5,"Same length",December,Winter,Yes,No,Other,Other,Other,9,9,1,"Yes - dial-up connection",Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,"Less than high school",Other,Telepathy,Healthy,Other,Other
USA,IN,2025,"11        ",Male,17,Right-Handed,175,28,164,1,Car,4,0.37,37,Other,1000,684,599,1000,294,481,28,"Same length",75,85,"Ring finger",November,Winter,Yes,No,Meat,"Energy drink",Music,8,9,3,"Yes - dial-up connection","Internet chat or instant messaging",20,20,15,5,1,5,0,1,20,10,5,5,5,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Musician or singer",Religious
USA,OR,2025,"12        ",Male,17,Right-Handed,183,26,191.5,3,Car,8,0.3,37,Lacrosse,800,850,999,950,450,880,27,"Left foot",105,115,"Ring finger",January,Fall,No,No,Meat,Water,"Physical education",6,10,4,"Yes - broadband connection","Text messaging",50,200,15,2,4,8,25,5,2,1,15,3,10,2,"Very little","Graduate degree",Country,"Super strength",Rich,"Sports person","Education/Youth development"
USA,CA,2025,"12        ",Female,17,Right-Handed,4'10,23,142,2,Car,5,0.401,51,Walking/Hiking,599,594,1000,578,1000,1000,23,"Same length",65,65,"Same length",June,Summer,No,No,Seafood,Juice,English,8,9,5,"Yes - broadband connection","Text messaging","2,000","2,000",30,5,1,42,15,0,30,20,70,0,0,15,"A lot","Graduate degree","Rap/Hip hop","Super strength",Rich,"Sports person","International aid"
USA,NC,2025,"12        ",Female,18,Right-Handed,170.2,26,177.8,2,Car,5,1.374,43,Other,5,5,5,5,950,950,26,"Same length",82.55,76.2,"Index finger",May,Fall,Yes,No,Seafood,"Soft drink (caffeinated)","Mathematics and statistics",4,2,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",200,210,1,6,2,3,5,0,7,7,5,3,35,3,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"International aid"
USA,MI,2025,"12        ",Male,16,Right-Handed,188,31,188,1,Car,5,.309,52,Baseball/Softball,497,59,160,96,834,925,31,"Same length",100,82,"Index finger",August,Summer,Yes,No,Meat,Water,Other,8.5,10,6,"Yes - other","Text messaging",3,4,2,.2,0,8,10,3,0,.5,8,15,0,1,"Very little","Undergraduate degree",Country,Telepathy,Rich,Relative,"Education/Youth development"
USA,NC,2025,"11        ",Female,17,Right-Handed,5’1,,,2,Car,12,,,Dancing,,,,,,,18,"Same length",Other,7,"Ring finger",April,Fall,No,No,Other,Water,Science,6,10,4,"Yes - other","Text messaging",2,4,6,17,Other,16,0,0,24,24,0,6,11,0,Some,"High school",Other,Telepathy,Healthy,Relative,Health
USA,WA,2025,"11        ",Female,17,Left-Handed,167,22cm,55,1,Bus,"20 ",0.677,66,Bowling,1000,700,1000,1000,1000,1000,23,"Right foot",7,6,"Index finger",August,Summer,No,No,Salads,Water,Music,"8 ",9,3,"Yes - broadband connection","Cell phone",4,4,3,2,4,24,5,2,4,4,24,2,0,2,"Very little","Some college",Pop,Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,VA,2025,"11        ",Female,17,Right-Handed,162,27,53,1,Car,20,.4,36,Other,,,,,,,26,"Left foot",9,7,"Index finger",January,Summer,Yes,No,"Rice/Noodle dishes",Juice,English,6,7,4,,"Text messaging",40,40,5,10,1,1,9,1,5,2,10,1,30,1,Some,"Some college","Rhythm and blues (R&B)",Fly,Healthy,Relative,"Wildlife, animals"
USA,PA,2025,"12        ",Female,17,Right-Handed,162,21.5,160,1,Car,8,0.488,65,Walking/Hiking,1000,250,600,500,50,100,22.3,"Left foot",79,75,"Index finger",July,Summer,Yes,No,Pizza/Pasta,Water,Music,8,9,5,"Yes - broadband connection","Text messaging",20,39,2,0,5,10,2,3,5,15,20,20,0,1,Some,"Undergraduate degree",Pop,Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,WA,2025,"12        ",Female,16,Right-Handed,12.95,167.6,idk,2,Car,8,0.511,56,Soccer,120,90,870,780,100,600,167.6,"Same length",7.5,7.4,"Index finger",April,Winter,No,No,Meat,Water,,7-8,8-10,8,"Yes - broadband connection","Text messaging",0,0,0,1,1-2,2-3,1-3,2-3,3-4,1,10,1-2,0,1-2,"A lot",Other,"Rap/Hip hop",Telepathy,Rich,Other,"Arts, culture, sports"
USA,SC,2025,"11        ",Female,18,Right-Handed,165,22,153,1,Car,"5 ",0.412,48,Swimming,1000,824,449,727,166,840,22,"Left foot",76,76,"Same length",January,Spring,No,No,Poultry,Water,Music,8,6,5,"Yes - other","Text messaging",3,18,50,10,10,40,20,5,20,20,40,10,20,20,Some,"Some college",Reggae,,Happy,Relative,Health
USA,GA,2025,"12        ",Male,17,Right-Handed,185,27,181,1,Car,20,.304,34,"Football (American)",503,524,444,321,749,877,27,"Same length",70,68,"Ring finger",June,Summer,No,No,Meat,Water,History,6,9,2,"Yes - broadband connection","In person",3,3,5,1,7,3,5,7,5,7,14,6,0,5,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Relative,Health
USA,OH,2025,"12        ",Male,17,Right-Handed,"6,0ft",11in,"56 cm",1,Car,12min,0.471,51,"Hockey (Ice)",800,1000,1000,900,500,1000,11in,"Same length",3in,2.5in,"Index finger",March,Summer,No,No,Poultry,"Sports drink","Mathematics and statistics",7,9,5,"Yes - other","In person",10,11,10,2,0,20,14,1,6,2,20,2,12,12,None,"High school",Country,Fly,Happy,"Sports person",Health
USA,IN,2025,"11        ",Male,16,Right-Handed,,27,,1,Car,8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2025,"11        ",Female,17,Right-Handed,165,21,165,2,Car,15,0.86,42,Running/Jogging,70,118,187,203,599,999,21,"Same length",88,86,"Index finger",April,Spring,No,No,Seafood,"Energy drink",Science,8,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",7,15,14,14,4,7,10,0,4,3,5,0,0,4,"A lot","Graduate degree",Pop,Fly,Famous,Relative,Health
USA,CA,2025,"12        ",Male,17,Right-Handed,175.,,,2,Walk,15,0.21,20,Basketball,1000,1000,1000,1000,1000,1000,,"Same length",40,45,"Ring finger",September,Winter,No,No,Other,Juice,"Physical education",7,5,5,"Yes - other","Text messaging",600,500,50,8,19,25,7,8,50,10,40,2,5,50,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Business person","Wildlife, animals"
USA,NC,2025,"12        ",Female,18,Left-Handed,167,25,,1,Car,16,0.659,46,None,,,,,,,26,"Right foot",75,75,"Same length",September,Fall,No,No,Seafood,Water,"Mathematics and statistics",6,5,4,"Yes - other","Text messaging",4,7,,,,,,,,,,,,,,,,,,,
USA,NC,2025,"12        ",Female,16,Right-Handed,155,18.5,152,2,Car,13,0.405,45,Athletics,600,350,540,520,700,700," 18","Right foot",67,65,"Index finger",August,Summer,No,No,Poultry,"Soft drink (caffeinated)",English,7,10,6,"Yes - broadband connection","Text messaging",106,113,1,36,5,10,0,1,30,30,40,2,21,1,"A lot","Undergraduate degree",Pop,Fly,Healthy,Relative,"Wildlife, animals"
USA,NC,2025,"12        ",Female,16,Right-Handed,173,23,100,1,Car,7,1.1,48,Walking/Hiking,615,500,750,900,86,53,23,"Same length",6,5,"Index finger",August,Winter,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)","Mathematics and statistics",8,5,11,"Yes - other","Internet chat or instant messaging",50,75,24,144,10,5,8,3,20,10,144,45,0,3,"A lot","Undergraduate degree","Rap/Hip hop",Invisibility,Happy,Teacher,"Wildlife, animals"
USA,PA,2025,"11        ",Male,17,Right-Handed,177.8,27,,1,Car,5,0.388,54,Other,679,342,214,70,513,818,27,"Same length",76,77,"Ring finger",November,Summer,No,No,Meat,Tea,"Physical education",6,9,2,"Yes - broadband connection","Internet chat or instant messaging",10,15,4,0,0,14,15,30,5,18,40,5,24,10,Some,"Some college",Country,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,WA,2025,"11        ",Male,18,Ambidextrous,177.8,28,,2,Car,3,0.277,24,Other,,,,,,,28,"Same length",8,9,"Ring finger",September,Summer,No,No,Poultry,Water,Other,8,8,7,"Yes - broadband connection",Other,2,86,15,2,1,19,24,1,4,1,1,1,40,1,Some,Other,"Rhythm and blues (R&B)","Freeze time",Happy,Other,Other
USA,NC,2025,"12        ",Male,18,Ambidextrous,180.4,25.4,182,2,Car,7-8,0.54,50,"Football (American)",818,465,481,834,476,647,25.4,"Same length",25.4,26.4,"Ring finger",August,Spring,No,No,Meat,Water,Science,9,7,3,"Yes - broadband connection","In person",20,100,10,4,3,2,2,2,1,2,2,2,6,1,Some,"Graduate degree","Rock and roll","Super strength",Healthy,"Religious figure",Health
USA,CA,2025,"12        ",Male,18,Right-Handed,171,26,91,2,Car,13,0.385,58,Running/Jogging,1000,1000,1000,1000,250,750,,"Same length",,,"Ring finger",March,Summer,No,No,Salads,Water,Science,7,9,4,"Yes - dial-up connection",,30,30,6,12,28,14,14,10,21,21,21,1,0,12,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,"Musician or singer",Health
USA,FL,2025,"9         ",Male,13,Right-Handed,164,`26,165,1,Car,5,.128,39,Lacrosse,500,100,400,300,1000,800,26,"Same length",100,90,"Index finger",July,Winter,No,No,Meat,Water,"Social studies",9-10,7-8,6,"Yes - broadband connection","Cell phone",20,25,35,20,7,15,7-10,21,10,15,25,10,25,10,Some,"Some college","Rap/Hip hop","Freeze time",Rich,Actor,Other
USA,SC,2025,"11        ",Male,17,Right-Handed,170,	25.4,170,1,Bus,30-40,.315,47,Other,759,759,503,840,209,503,	25.5,"Left foot",101,90,"Index finger",July,Fall,No,No,Meat,Milk,Art,8,6,5,"Yes - broadband connection","Internet chat or instant messaging",idk,idk,8,2,0,24,6,9,3,24,24,24,6,24,Some,"High school","Punk rock",Invisibility,Happy,Relative,Health
USA,AK,2025,"12        ",,18,Left-Handed,5'9,10,27,2,Car,5min,42sec,48,None,8,10,8,8,8,10,10,"Same length",4,"3'2 c","Index finger",April,Summer,Yes,No,Other,Water,Other,10,16,9,"Yes - dial-up connection","Text messaging",4,13,0/10,6/10,8/10,10/10,10/10,10/10,9/10,10/10,10/10,10/10,0/10,10/10,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Community leader or elder",Other
USA,VT,2025,"12        ",Male,16,Right-Handed,170.2,26,175.3,1,Car,10,.294,37,Walking/Hiking,679,540,630,630,11,280,26,"Same length",100,85,,July,Fall,Yes,No,"Rice/Noodle dishes",Water,"Physical education",7,9,5,"Yes - other","In person",0,1,7,0,4,2,0,3,7,.30,9,3,0,4,Some,"High school","Rock and roll","Super strength",Rich,Friend,"Wildlife, animals"
USA,GA,2025,"12        ",Female,17,Left-Handed,160.0,22,160.0,1,Bus,5,.333,41,Dancing,900,530,545,1000,600,800,23,"Left foot",90,85,"Ring finger",September,Fall,Yes,No,Seafood,Water,English,6,10,4,"Yes - broadband connection","In person",74,86,8,10,12,2,0,6,24,7,6,0,10,2,Some,"Graduate degree","Heavy metal",Telepathy,Happy,Relative,"Education/Youth development"
USA,WI,2025,"9         ",Female,15,Right-Handed,167.6,26,65,1,Car,6,0.356,52,Basketball,690,615,490,492,701,920,25,"Right foot",70,70,"Same length",September,Summer,Yes,No,Meat,"Soft drink (caffeinated)",Music,6,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,4,0,1,1,3,10,0,3,1,90,3,2,2,Some,"Graduate degree",Pop,"Super strength",Happy,Relative,Religious
